,cluster,ktest,p-value,p-value_adjadj,log2fc
ZNF831,1,5.6189131420846445,0.2294729722595384,0.4396033951332153,2.4719398905133207
TNRC6A,1,1.71154902879255,0.7886186742987638,0.8639527486358781,-0.5280601094866791
TRIM62,1,5.419032039898859,0.2469388349790723,0.45560670660345437,0.056902391234477226
ADAM9,1,8.56509850282965,0.0729383687994823,0.2354855267848668,-0.22549733946624806
ENO2,1,7.981272527900328,0.0922666195550612,0.2703360349185617,1.0044349713403415
MT-ND6,1,114.39340650532284,8.40786592382818e-24,4.20393296191409e-21,-0.6342864919357454
TMEM243,1,3.275839852096712,0.5127693083636764,0.6713769858027209,inf
ENSGALG00000047058,1,4.073443636091913,0.3961575735805916,0.58646568997867,-1.2650257036528851
LUZP2,0,8.224898005550587,0.083678729931512,0.2536163602060245,1.6418648919556336
TMBIM1,1,3.281080687409413,0.5119354317062124,0.6712113931720683,1.6418648919556331
ENSGALG00000045540,1,10.838187164150854,0.0284440391397369,0.13589998524733554,-inf
COPB2,1,5.720638647945499,0.2210051184114349,0.43334336943418605,-0.22419198614430785
BTG1,0,20.201456010220305,0.0004556811101673,0.010375019614670454,0.255546209798316
ENSGALG00000001805,0,7.8151275089302334,0.0985899335745126,0.27850263721613727,inf
EFHC1,1,5.852155909029337,0.2104647700828018,0.42135089105666024,inf
SMOC1,1,5.878427144734681,0.2084132336535465,0.41911422740187176,-0.5280601094866791
ENSGALG00000052861,1,2.058196626253504,0.7250557000116511,0.8225249007505968,0.3788304861218395
BLVRA,0,13.752611082116044,0.0081279496150962,0.0650235969207696,-0.8865140803991554
TSPAN9,1,3.285738196582704,0.5111950844900635,0.6714199447642762,-0.21873205137895038
LAMP5,1,7.605862055744142,0.1071308102483581,0.2877064388095453,0.37716166576122107
CYP51A1,1,143.63292313986668,4.706917663882289e-30,3.1379451092548595e-27,2.6683371033168246
ENSGALG00000013101,0,28.92964814175021,8.078890245188936e-06,0.0004252047497467861,0.29791049073827214
CD74,1,4.329820279841061,0.3632058678039203,0.5574917387627326,-0.581137161775641
HSPB9,1,10.315507660714532,0.035435478003036,0.1510095848025281,-0.2650257036528852
MCU,1,2.9436229395797007,0.5673038663218302,0.7082445272432336,-0.6800632029317291
CAP2,1,4.791666584103012,0.3093493326386942,0.5173065763188867,0.3464090084294622
ATP6V0C,1,50.01035829995524,3.5929280979329063e-10,4.790570797243875e-08,-0.7895186603949338
ENSGALG00000002012,1,6.033232291366101,0.1966801738861543,0.4055261317240295,inf
PLK3,1,4.038324539077605,0.4008440336598473,0.5894765200880108,0.4719398905133208
HBE,1,3.9776389510211865,0.4090405472528684,0.5944494681256781,-inf
CAPN15,1,14.728537603202325,0.0052986676192298,0.05119485622444251,-1.0755479047891723
ATF2,0,2.5802564992506296,0.6303245525786293,0.7508332966987842,-0.1495484862329491
CBX1,1,1.486905759573531,0.8289583890653712,0.8935915505150946,-0.05412892115426689
ENSGALG00000027159,1,5.099398895176713,0.2772497622347651,0.4894082298936719,0.4719398905133208
EXD2,0,1.9862749553088943,0.7382834433447356,0.8314002740368645,-1.943097608765523
ALKBH2,1,4.994668561423233,0.2878449716990847,0.4967126345109313,1.2979104907382721
SGCB,0,4.324613473467285,0.363853125021894,0.557666078377023,inf
PTPN7,1,7.255209620979059,0.1230006799229657,0.3170120616571281,0.2315069136166597
S100A11,1,3.746686970363587,0.4413720289731748,0.6179524588016524,0.27929481257092514
PNRC1,0,8.960073871956656,0.0621052287385326,0.21677217709784505,-0.05526534897268885
RO60,1,1.3780388775575034,0.8480028418367361,0.9022577708163297,1.6418648919556331
