,cluster,ktest,p-value,p-value_adjadj,log2fc
HBA1,2,6.954312157754858,0.1383224067559224,0.2945843348857119,0.25771189298476876
HBBA,2,6.3498821815403,0.1744982017479575,0.3358964422482339,0.44767604050286663
HINTW,1,31.880181741360964,2.0240546271511023e-06,0.0003113930195617,-0.41492557569144173
ENSGALG00000052767,2,6.142420382612931,0.1887617026937164,0.3533818294824881,0.5265523969796277
ENSGALG00000053077,1,28.500509248881595,9.873477612919847e-06,0.0009403312012304,1.029577765180994
HBAD,2,18.005928199684863,0.0012308101833508,0.0227927811731629,-0.17605144994973898
KPNA2,0,3.051448876952685,0.5492527776444162,0.6768364481138831,0.6548666874032908
ENSGALG00000047563,1,25.636306071659504,3.746250953810745e-05,0.0026758935384362,-0.5158389328014356
THY1,1,9.971797065708218,0.0409054458549239,0.1447980384245094,-0.5404301855638625
ENSGALG00000050153,0,22.75746129443091,0.0001415650940908,0.0066015228466837,-0.7830801759345886
LDHA,1,13.367914147350652,0.0096112363172197,0.0660566069912007,0.6774346049968235
CRIP1,1,3.3627925020127645,0.4990452015972659,0.6349175592840532,-0.18394620145215215
MLANA,1,12.96864626427442,0.0114300143207997,0.0730352352766754,0.8057779525583548
ID2,1,11.234444192086196,0.0240517760454161,0.1069734145940706,0.6265919107207798
CD99,0,5.580024390760607,0.2327843108824021,0.4003169576653518,-0.3074214476240461
HIST1H101,1,3.418510907330949,0.4903766072487068,0.627481263274097,-0.30480193707072073
HSPA5,1,19.4145029421272,0.000651436748831,0.0153279235019058,1.0667020462198256
MT-MT-CO1,1,23.884270008855133,8.425634025168884e-05,0.0051064448637387,0.4095084588320779
RSFR,1,17.616218292610508,0.0014664663158603,0.0246464927035344,-0.9778953480705418
MT-ND3,0,49.11023409187105,5.537656829765728e-10,3.691771219843818e-07,0.4084023073774411
CDK1,1,1.774000047105851,0.7772356096280633,0.8388943439050871,0.38075457745795577
ENSGALG00000050596,1,2.1582146131736706,0.7066861111933751,0.7878328998811317,-0.09879847627330561
HSP90B1,1,44.43340216887053,5.214465792721813e-09,1.921045517622611e-06,1.0729886327614446
IFI6,1,6.418788538667672,0.1699798274538045,0.330700053412071,0.7425037777076362
ENSGALG00000053107,1,9.959989373335418,0.0411070759846229,0.1452546854580314,1.264456480902992
CCDC170,0,2.3552195982513844,0.6707344679048253,0.7611018515150659,-inf
MT-ND4L,1,13.932006163109955,0.0075152558586929,0.0580328637736903,0.7716845496836997
ENSGALG00000011747,1,3.5867216971358533,0.4648151996624089,0.6091942328471939,-0.7599965628215472
SAT1,0,12.464317747829217,0.0142126724985081,0.0838505752124371,0.7109772721536923
TUBB1,0,2.709020231573987,0.6076371130551723,0.7172381399219683,0.36738844500381396
DDC,1,7.13279198523662,0.1290349834438603,0.2832820712269162,-0.99446181645857
ENSGALG00000040263,1,15.31264482539492,0.0040948203059161,0.0417849920423622,-0.8566725822332208
LBH,1,10.79776041300631,0.0289334417410623,0.1200557748591796,-1.4704899456265623
PTGS1,1,12.296391378407344,0.0152780867542147,0.0860737281927588,0.1094469887854348
ASTL,1,8.554267173519124,0.073259267687992,0.2037809949596439,1.5725787762653238
SMC2,1,0.9349964063030896,0.91948720072019,0.9445286945873757,0.34379156881979694
MARCKSL1,0,2.9588032208581105,0.5647430864577361,0.6874535440751505,3.742503777707636
FTL,1,6.237656571226589,0.1820890256831396,0.3471668745150421,1.2950448007364148
PCNA,1,7.823544560211856,0.098260078803825,0.239951352390293,0.38462295370559
RPLP1,0,18.587368131381684,0.0009470548411596,0.0193276498195836,0.3184286225905169
RLN3,1,1.1421118845991611,0.8875344208722293,0.9245040662831594,-0.4274212237346762
PDLIM1,0,6.133111124683606,0.1894255475877699,0.3535264116209599,-0.5623508038207846
LAMP3,1,10.664219670333074,0.0306085362272451,0.1236708534434145,-0.09038623645710539
ATP1B1,1,10.67130972962712,0.0305172957025437,0.1235518044637396,1.437649196179215
LY6E,1,6.738006815055275,0.1503982538421985,0.306818670353939,0.10410201802501967
