,cluster,ktest,p-value,p-value_adjadj,log2fc
HBA1,2,66.01670181034,1.571234180964013e-13,3.1424683619280255e-10,1.7750246711788928
HBBA,2,19.07085656211473,0.0007611465969006,0.0395118022545128,0.019399394264922754
HINTW,1,4.310553083438774,0.3656054992966661,0.6795641250867399,-1.4393659955831917
ENSGALG00000052767,2,15.490969566935943,0.0037840998488207,0.1164338415021753,0.04122573408968238
ENSGALG00000053077,1,9.946971013506731,0.0413304851228251,0.3241606676300007,0.5528598858968882
HBAD,2,20.93361559675886,0.0003264116592582,0.0225111489143586,0.4222554238996493
KPNA2,0,3.990112760135093,0.4073455958690832,0.7042745970590929,-0.18951234098901626
ENSGALG00000047563,1,2.502731067805572,0.6441468197898387,0.8400566234722637,0.5735154106509995
THY1,1,5.594329939559547,0.2315613934623262,0.5891403095588613,0.9187254526564433
ENSGALG00000050153,0,7.091870470512755,0.1311122101411181,0.4892246647056645,1.1749644748064956
LDHA,1,19.578058036199828,0.0006048686494004,0.0349915348249714,-0.5401776785979896
CRIP1,1,4.447504123237333,0.3488175949800733,0.6675934832154513,-1.5968692674053306
MLANA,1,2.966991095120512,0.5633644724034267,0.796476893328608,-1.1777810393467638
ID2,1,3.678836944977213,0.4512114490328941,0.7363314815335031,-0.630829020988433
CD99,0,9.728171874530252,0.0452641786434925,0.3365366441895353,0.3261687507797853
HIST1H101,1,7.7973095136145565,0.0992916173604935,0.4639795203761378,-0.6800632029317291
HSPA5,1,4.889629121813367,0.2988108583979099,0.6446836211389642,-1.155329475864535
MT-MT-CO1,1,1.2069725281370252,0.8769493077405766,0.9554027276884612,-0.1590384373071208
RSFR,1,13.34906461165829,0.0096903478919307,0.1828367526779377,-inf
MT-ND3,0,20.53488720575676,0.0003914995732392,0.0256434787940838,0.15662969274441593
CDK1,1,8.601986957814463,0.0718554205247752,0.3991967806931955,-0.32849759833672315
ENSGALG00000050596,1,1.0967451790360752,0.8947882754742746,0.9591309789544608,-0.10748442666640529
HSP90B1,1,6.706323490111507,0.1522457441181057,0.5016334237828853,-0.7361683048168792
IFI6,1,4.777180876255252,0.3109334418141444,0.654596719608725,-inf
ENSGALG00000053107,1,7.680301883537872,0.1040165731619052,0.4667550107697121,1.5929552914746867
