,cluster,ktest,p-value,p-value_adjadj,log2fc
ENSGALG00000053107,1,1.887596538096414,0.7564231482648799,1.0,2.3378696387563838
CCDC170,0,2.051447183832672,0.7262967320398629,1.0,-inf
MT-ND4L,1,8.052950790189055,0.0896576838408305,0.6279138418675847,0.16524504979278185
ENSGALG00000011747,1,2.3459167002582832,0.672422230865227,1.0,-1.8845227825800641
SAT1,0,1.042661356516275,0.903259600512229,1.0,0.06600854115563617
TUBB1,0,2.567332280666658,0.6326208354369354,1.0,-0.2884929779560711
DDC,1,5.710607232144609,0.2218278045812432,1.0,inf
ENSGALG00000040263,1,3.382461016198052,0.4959738967694184,1.0,0.7736887001717307
LBH,1,2.078891196674668,0.7212513474569267,1.0,-0.5950161653850793
PTGS1,1,1.5318408067266078,0.8209866963152614,1.0,0.38341042266656905
ASTL,1,3.023973716331174,0.5538215028377199,1.0,inf
SMC2,1,2.0432558087286345,0.7278030346011277,1.0,0.021777633007587848
MARCKSL1,0,3.269978538054945,0.5137029188471376,1.0,-0.6918777046376681
FTL,1,5.451550968563852,0.2440211272327819,1.0,0.3525164147207852
PCNA,1,15.255438488881346,0.0041997131380313,0.0575303169593328,0.4877103941553638
RPLP1,0,16.748591006174635,0.0021628595212147,0.0330207560490793,-0.20665613130898228
RLN3,1,0.3138677348868251,0.988901468707425,1.0,-1.4694852833012202
PDLIM1,0,3.45822232401194,0.4842590987506939,1.0,-1.04498745477331
LAMP3,1,74.9777247054143,2.014322583657852e-15,1.67860215304821e-13,1.7514236468598972
ATP1B1,1,8.019215434446048,0.0908768391451442,0.6332880776665101,1.8244284354165454
LY6E,1,121.78756277304878,2.217245480014021e-25,3.695409133356701e-23,1.655770668807364
CSTA,0,72.799137204829,5.817478742667194e-15,4.474983648205534e-13,1.2469433798622913
ENSGALG00000043758,1,2.156144757641714,0.7070657238916402,1.0,0.5305147166987798
HINT2,1,89.97463351798011,1.33319797792548e-18,1.66649747240685e-16,1.0433274316641006
CD200R1,1,4.617812443107567,0.3288056167296784,1.0,1.7784422301423655
RPLP0,0,25.52922963019575,3.936971626903825e-05,0.0009155747969543,-0.5427930464772165
ENSGALG00000037441,0,11.063998711118344,0.0258540949363308,0.2497980187085101,-0.1002821115840648
C11H16orf70,1,0.817848034368696,0.9360393970831145,1.0,-0.048021514862943426
CDC20,1,1.0890584926868274,0.8960042906507222,1.0,-0.4413929762718673
CCNB1,1,7.23929885165593,0.1237699590273464,0.7663774552776867,-0.08739820582366299
HIST1H103,1,3.659502565204284,0.4540434136124525,1.0,-0.40092099681814874
ENSGALG00000040725,1,1.548193688883844,0.8180716364921425,1.0,-inf
TEC,1,1.853424270527555,0.7626949417169666,1.0,-1.4694852833012202
MT-ATP8,1,14.639070934336305,0.0055114416522302,0.0728898961671276,0.39078073956705733
RRM2,1,1.3204652357820463,0.8578938594507326,1.0,0.09850413881622215
ALAS1,0,9.131740454338354,0.0578896376836658,0.4540363739895356,0.28020738179099236
DPYSL3,1,3.1283237088224105,0.5365850555712559,1.0,0.852442811586142
CHAC1,1,0.3745986748748857,0.9845032558586888,1.0,1.8159169355610283
TARP,1,4.901639398423001,0.2975396152328799,1.0,inf
RPLP2,0,10.28432246293708,0.0359011999538447,0.3191217773675084,-0.05534792513591616
PPP1R14B,1,1.30121315661102,0.8611696680001372,1.0,-1.2995602818589078
CLCN5,1,1.6410746631460598,0.8013915403459613,1.0,-0.5034326152245581
ARAP2,1,6.388423713460759,0.1719577604194898,0.918009020442288,0.47804729680464414
RPS26,0,12.577901424871898,0.0135334468659381,0.1503716318437566,-0.19628523789212501
LPAR3,1,0.4282091503282885,0.9801028682297253,1.0,inf
RFESD,0,14.992705658682793,0.0047163700294245,0.0637347301273581,0.6726947276581878
ALG10,1,5.473919780969632,0.2420314813367507,1.0,0.26748031086498575
AvBD14,0,1.0544550913826107,0.9014294339210928,1.0,inf
MAMLD1,0,1.469170650540523,0.8320881069046597,1.0,-2.2064508774674265
ENSGALG00000050194,1,1.5788247570544371,0.8125928513502093,1.0,2.4374053123072983
DIPK1A,1,2.2494865307616982,0.6899802626916203,1.0,-1.4694852833012202
TOP2A,1,1.4061474439436477,0.8431258602109233,1.0,-0.0024369854458330923
ENSGALG00000032052,0,2.9400917181966792,0.5679004485869524,1.0,-0.13316697138684877
ENSGALG00000011164,0,5.168450177248303,0.2704460106016605,1.0,2.4374053123072983
HMGB2,0,5.152262560656791,0.2720281535919485,1.0,-0.14960501706271656
CD83,1,3.469547719583037,0.4825237622922167,1.0,-inf
CDKN2A,0,4.649624325818331,0.325172657863011,1.0,-0.2189418216506232
ENSGALG00000040833,1,1.2566099637748678,0.8686930861969305,1.0,-0.052685175323116486
SLC20A1,1,4.705071364528968,0.3189188163879429,1.0,-1.2064508774674263
TUBA3E,1,0.6862738087853438,0.9530107904187995,1.0,0.09665334312828104
PABPC1L,1,4.607400351548669,0.3300018329760139,1.0,-0.8845227825800641
LCP1,1,73.83143025862996,3.519880143728517e-15,2.8159041149828135e-13,1.5900157284474417
ENSGALG00000051178,1,1.6175316841037324,0.8056377456728797,1.0,0.9228321394775402
TANK,1,1.298618873633684,0.861609816686083,1.0,1.3081222953623317
HSPA8,1,18.664902903736568,0.0009144736692469,0.0157667874008086,0.36431927608646963
ENSGALG00000030007,1,4.936792303538283,0.2938447040369985,1.0,-3.206450877467426
ENSGALG00000001136,0,4.840985702629276,0.3040058902165655,1.0,-0.9719856238304035
RNF138,1,2.2802357628817687,0.6843697281691508,1.0,-0.8845227825800641
SLC4A1,0,54.81338518294143,3.555046713870082e-11,1.9750259521500462e-09,-3.959810909884301
PACS2,1,3.815544318503532,0.431544367458312,1.0,2.4374053123072987
ENSGALG00000031149,0,55.4653795852548,2.5955066075397847e-11,1.483146632879877e-09,-2.6516886145219694
YIPF6,0,2.1205813240066886,0.7135922265270594,1.0,inf
STK26,1,5.34108207351869,0.2540556442520098,1.0,0.12889773318225758
CYP3A4,0,0.4415887437852698,0.9789324864905098,1.0,-0.8845227825800641
TRAF3,1,0.4781273952120742,0.9755950506543128,1.0,inf
ENSGALG00000051895,1,0.8015318741749088,0.9382425773617906,1.0,1.7004397181410922
LYVE1,1,1.5304007953208063,0.8212430483238875,1.0,-0.1740293997750491
REEP1,0,2.442045503374396,0.6550426290575861,1.0,-2.758991900496205
LGALS2,1,1.4237915056567876,0.8400495767026055,1.0,inf
CHN1,1,52.75301554958597,9.598564089659347e-11,5.188413021437485e-09,1.326413935560718
C15orf48,1,2.857246725592814,0.5819918799387642,1.0,-2.0544477840223765
HSP90AA1,1,8.507386591793004,0.0746636452743328,0.5510232123566996,0.21541469992509482
GSTT1,1,0.8372160902702452,0.933390237882255,1.0,1.9228321394775403
PDK4,0,0.7499659458803964,0.9450271467186864,1.0,-0.6918777046376683
ENSGALG00000031327,0,4.712833222286377,0.3180512673716265,1.0,-0.8845227825800641
SLC38A9,1,1.1041391285368585,0.8936149322282612,1.0,-0.6214883767462701
TRAF6,1,3.68707814350848,0.4500081238602376,1.0,0.37851162325372983
ALDOB,1,2.337358896369265,0.6739758395366151,1.0,-3.5849625007211565
VAMP1,1,2.9834751117248137,0.5605945987046208,1.0,0.43740531230729823
PTTG2,1,3.887491680218747,0.4214462735912025,1.0,-0.1715049983595023
TREM-B2,1,6.457624262002236,0.1674800570029362,0.9077509864657788,3.314257081534434
ENSGALG00000052796,0,2.306361376675945,0.6796111045449897,1.0,-0.03652587602511404
ENSGALG00000007302,1,1.6394150944835375,0.8016912282792774,1.0,-1.0544477840223765
BCL2L1,1,3.052389251672296,0.5490967871407055,1.0,0.19564756610391923
METTL7A,0,3.0592137901842875,0.5479654826631128,1.0,-1.6918777046376683
ENSGALG00000002527,1,0.2554200997757005,0.9925072339564556,1.0,-0.29956028185890765
ENSGALG00000003283,0,2.017603286131876,0.7325209804335633,1.0,0.11547721741993588
ENSGALG00000048687,0,14.6274726216936,0.0055396321087017,0.0728898961671276,-0.8219382452020411
RNF169,0,2.6470708609836944,0.6185077775896153,1.0,-inf
FARP2,0,3.434222153569872,0.4879502304891778,1.0,-1.2064508774674263
ENSGALG00000049285,1,2.674850109993504,0.6136226383094358,1.0,0.11547721741993588
LGI1,0,0.6655033164718184,0.9555139293873516,1.0,-inf
SQSTM1,0,6.124667517343539,0.1900294663496362,0.9695380936205928,-0.6577519207330416
ERMP1,0,0.1993962082099943,0.995348439391328,1.0,2.7004397181410926
SIN3A,0,2.0212847633167814,0.7318438424381339,1.0,0.11547721741993588
FTH1,0,2.4269967728186934,0.657754089155765,1.0,-0.0616913005252072
UBE2D1,1,2.985130813150378,0.5603167989980069,1.0,0.19347972942120895
PPP1R10,0,2.019224191446211,0.7322228441301742,1.0,0.7608123361205739
ENSGALG00000036805,0,2.43012037829277,0.6571909834290524,1.0,inf
ZNF831,1,1.015871246612623,0.9073799167428608,1.0,2.493988840673666
TNRC6A,1,3.3684488848545207,0.4981606794751665,1.0,-1.2995602818589078
TRIM62,1,3.0459899759895857,0.5501588056626208,1.0,-1.4694852833012202
ADAM9,1,2.646527253521925,0.6186035413686826,1.0,-0.61034781914107
ENO2,1,2.326996598988789,0.675858323984019,1.0,2.2529807411698712
MT-ND6,1,49.5484943048413,4.486081477520895e-10,2.188332428058973e-08,-0.2748993283434163
TMEM243,1,4.900334438155944,0.2976775218339693,1.0,0.11547721741993588
ENSGALG00000047058,1,2.4604620986857526,0.6517293831933623,1.0,-0.8845227825800641
LUZP2,0,4.216510345541175,0.3774966284035275,1.0,1.651530117660146
TMBIM1,1,0.27582098569255,0.99132106799855,1.0,0.11547721741993588
ENSGALG00000045540,1,4.74642681217919,0.3143187806441641,1.0,inf
COPB2,1,2.120055381498517,0.7136888000496577,1.0,0.07864044923956462
BTG1,0,57.39001397449107,1.024708264888116e-11,6.027695675812446e-10,0.9165911995033948
ENSGALG00000001805,0,0.293547048596946,0.9902269139292942,1.0,0.11547721741993588
EFHC1,1,1.3438507106205984,0.8538929147694212,1.0,0.11547721741993588
SMOC1,1,4.774443660790237,0.3112335250876097,1.0,-2.206450877467426
ENSGALG00000052861,1,0.3880221927669868,0.9834457645687592,1.0,-0.8845227825800641
BLVRA,0,15.519349369630936,0.0037368363659038,0.0529276564582084,-1.1226825197748287
TSPAN9,1,1.3088780071950086,0.859867455720292,1.0,0.7593334071946608
LAMP5,1,160.93670168896597,9.20509310222452e-34,2.0455762449387816e-31,3.339224918368395
CYP51A1,1,87.55054216003455,4.361938619660341e-18,5.13169249371805e-16,2.18703047844497
ENSGALG00000013101,0,17.94997971205932,0.0012621875530281,0.0208986041346495,-1.4574124510006454
CD74,1,4.492218124702769,0.3434712064590691,1.0,-0.34153255233422397
HSPB9,1,1.4016710022558925,0.8439045362040078,1.0,-1.4694852833012202
MCU,1,2.706271361503787,0.6081176516143811,1.0,-0.4299569191145829
CAP2,1,0.7984515266476471,0.9386555383671916,1.0,2.5749088360572334
ATP6V0C,1,15.506680031841343,0.0037578636085328,0.0529276564582084,0.3029847328499965
ENSGALG00000002012,1,3.6968028837404328,0.448591097332027,1.0,inf
PLK3,1,3.864060615540674,0.4247157374466895,1.0,0.11547721741993588
HBE,1,1.4168862329600729,0.8412548617156697,1.0,0.33786963875638387
CAPN15,1,7.869415365748148,0.0964805114225486,0.6585700438399222,-0.1672529897547776
ATF2,0,2.555228496375912,0.634774325966123,1.0,-0.05444778402237647
CBX1,1,2.095400198804353,0.7182174944185931,1.0,-0.28307215907033884
ENSGALG00000027159,1,0.6757564744131865,0.9542846438474328,1.0,2.4374053123072983
EXD2,0,3.287636120458907,0.5108935881016888,1.0,-0.6918777046376683
ALKBH2,1,3.7774490048810887,0.4369618242598417,1.0,0.852442811586142
SGCB,0,0.7676639731408582,0.9427298339568008,1.0,-0.4694852833012203
PTPN7,1,80.59447532113033,1.303325976048415e-16,1.3033259760484151e-14,2.540282492947601
S100A11,1,2.251645903479794,0.6895859369278067,1.0,-2.6918777046376685
PNRC1,0,0.9348200453698272,0.9195130291875186,1.0,0.003634648417408412
RO60,1,0.8510898669782009,0.9314704770766722,1.0,1.1154772174199359
ENSGALG00000051595,1,3.776175622286435,0.4371437524283678,1.0,0.5305147166987798
CA6,1,4.1372496702223325,0.3877496768547345,1.0,0.6459919341187157
ENSGALG00000012080,1,0.6110719867192052,0.9618254265876448,1.0,1.7784422301423655
PDCD4,0,96.77991195573506,4.765931306098439e-20,6.808473294426341e-18,-0.8914516914639681
ITPKA,1,2.807055933500561,0.5906153481510936,1.0,0.11547721741993588
SLC48A1,0,6.283892327598815,0.1789264594636922,0.941819709613008,-0.6214883767462701
ANKRD46,0,3.017130918055271,0.5549626862169013,1.0,1.337869638756384
P3H4,1,4.407423745540437,0.353666190659357,1.0,inf
THSD1,1,0.4504856314450856,0.9781387239742412,1.0,2.4374053123072983
HEBP1,0,12.870943978493946,0.011923906681879,0.1386500776962674,-2.011634700483403
GZMA,1,28.761254249494744,8.740716553247904e-06,0.0002330857747532,1.8025379057598285
ENSGALG00000026294,1,0.4500881320859723,0.978174450203156,1.0,inf
APLP2,0,12.74004864334204,0.0126183482319446,0.1441987324979454,0.634222514565028
NMRK2,1,7.969812574871765,0.0926902784398861,0.6370465872157121,0.7405678308464019
ENSGALG00000049131,1,3.237217703283412,0.5189407067423888,1.0,0.11547721741993588
SH3TC1,1,2.1798806363704952,0.7027143438523913,1.0,0.11547721741993588
ENSGALG00000043329,1,3.965087838514866,0.4107513157744044,1.0,-0.06669535566372742
KIF4B,0,9.40786774646155,0.0516751751876529,0.4218381647971665,-0.4863591018656164
ARRDC3,1,2.595489000774287,0.6276224355394507,1.0,-0.5849625007211563
BUB1B,0,6.060982984396755,0.1946400808131136,0.9830307111773414,-0.35515260782222524
FNDC3B,1,0.3593752382436674,0.9856657820792188,1.0,0.8524428115861422
UBE2C,1,2.893679959400228,0.5757725401442808,1.0,0.2259012071135865
NCMAP,1,2.739696443723917,0.6022863332202117,1.0,-0.147557188413858
ENSGALG00000044768,1,5.042147503444692,0.2830001742752204,1.0,-1.4694852833012202
DEUP1,1,2.015387746154241,0.732928492432404,1.0,2.7004397181410926
RPL4,1,13.135770583530212,0.0106310999375837,0.1250717639715729,-0.35126472638729234
KDM2A,1,2.98152135727556,0.5609225043662809,1.0,-2.2064508774674265
TMSB4X,0,63.86941816617906,4.4523151299943163e-13,2.968210086662878e-11,0.6878553825411016
RBM38,0,16.43503655289264,0.0024876608131379,0.0365832472520279,-1.135484356113283
C3,1,3.25943397038112,0.515385169979802,1.0,-1.2064508774674263
SLC4A4,1,0.5427177615746869,0.9692113615805036,1.0,-inf
TTC28,1,0.5564335836350309,0.9677796841891324,1.0,1.1154772174199359
UBE2H,1,42.78476924783794,1.1468477008962752e-08,4.68101102406643e-07,1.56978986543222
ENSGALG00000016651,1,3.500220090746847,0.4778448799955117,1.0,1.3785116232537298
MGST2,0,1.2102944933746684,0.8764008057903181,1.0,0.7004397181410924
ENSGALG00000033705,1,4.775543214084786,0.3111129514336692,1.0,0.6427242202848048
THADA,0,5.4809545163680085,0.2414086723445332,1.0,-0.8845227825800641
ENSGALG00000044661,0,1.971190421651408,0.7410579235457795,1.0,-0.36994960975030594
E2F7,1,4.165104031545621,0.384122339257437,1.0,-inf
UGP2,1,7.362163183144974,0.117943167837297,0.7571996337565482,0.5582597071816839
PCMTD2,0,7.032164277583615,0.1341982218845609,0.8105226982822896,-0.536599479159757
SRGAP1,0,11.360159131274608,0.022801027753355,0.2246406675207389,-1.0995356735509145
EIF2AK2,1,3.722042592828404,0.4449280751845728,1.0,2.9228321394775403
ENSGALG00000000264,1,1.6423784590464812,0.8011560603388738,1.0,1.1154772174199359
SMIM5,1,2.0420441870876496,0.7280258499840269,1.0,-1.0771678605224597
MYSM1,1,3.2518711560822933,0.5165938336439913,1.0,-3.054447784022377
MEP1B,1,0.9754304723823812,0.913498366245178,1.0,0.7004397181410924
ENSGALG00000046098,1,3.472972933419182,0.4819997514506224,1.0,-0.8845227825800641
FUCA2,1,2.2759531594554367,0.6851505242187026,1.0,-inf
C1QTNF6,1,4.1430948220455175,0.3869863206510185,1.0,inf
INPP5D,0,2.690201499459719,0.610930310072394,1.0,1.9228321394775403
ATG7,0,3.40074144373333,0.4931303916093407,1.0,-0.08615664374971478
NEU2,0,2.874560079656905,0.5790321014189479,1.0,-0.4694852833012203
ZBTB21,1,3.04000309774878,0.5511534402087124,1.0,-0.8845227825800641
AKAP10,1,1.5523433221686995,0.8173308040378197,1.0,0.11547721741993588
USP54,1,3.827985978847945,0.4297856480546714,1.0,inf
CHGB,1,2.7922603825512864,0.5931694469211302,1.0,0.6009040445901779
ENSGALG00000037737,1,2.859166667542083,0.5816632780662457,1.0,-0.1730922805209954
SLC35F5,1,1.0010287333996482,0.9096399598847672,1.0,-1.0544477840223765
FLVCR1,1,1.325116116784013,0.8571000325393319,1.0,0.5305147166987798
TFPI,1,5.007813193480374,0.2864967518603505,1.0,0.43740531230729823
ENSGALG00000046788,1,4.931470135679744,0.294401641349774,1.0,-inf
SF3B1,1,4.449765508422589,0.3485456177578864,1.0,0.2986412423514465
CYP1B1,1,2.6256721749650054,0.6222822117442379,1.0,-0.6918777046376683
INKA2,1,5.833410275002066,0.2119395125277352,1.0,-0.8845227825800641
UBIAD1,1,5.290317584368216,0.2587846932267339,1.0,0.3042388608751037
E4F1,1,3.3070738954389047,0.5078122428634485,1.0,0.37851162325372983
CR1L,0,43.91284521966176,6.688843416454394e-09,2.846316347427402e-07,-1.9258635779609636
PGRMC1,1,45.40727128866844,3.2715328341660763e-09,1.454014592962701e-07,0.9976801811356487
GNAI1,1,1.551908019510722,0.8174085393596843,1.0,-0.36994960975030594
TFRC,0,13.38816832146549,0.0095269331996141,0.1140950083786119,-0.3125637421574254
ENSGALG00000051549,1,2.950309370852512,0.5661751523531096,1.0,inf
HDX,0,3.955023364207803,0.4121269951788369,1.0,-0.6918777046376683
BAK1,1,1.517017409096956,0.8236228323077089,1.0,-0.19818326148382567
ENSGALG00000007728,0,6.279112666044111,0.1792510903162122,0.938487383854514,0.36340473086352143
AS3MT,0,6.787252469579148,0.1475672423008204,0.8505316559125097,-0.6500575289430413
VLDLR,1,1.2330739414133702,0.8726237667573803,1.0,-0.147557188413858
TPX2,0,6.823294812142916,0.1455261876230742,0.846082486180664,-0.3646038137647875
PODXL,1,2.209549362883417,0.6972813718957129,1.0,0.25298074116987085
FBRSL1,1,0.9482862374492154,0.9175334571132968,1.0,1.4374053123072983
HOXD4,1,1.8841567363771992,0.7570547942350254,1.0,1.4374053123072983
SIRT5,0,1.003546365719331,0.9092577687688702,1.0,-1.283072159070339
RPS28,0,38.54524552567663,8.64801076010159e-08,3.2029669481857743e-06,-0.7665008082230947
CNN3,1,2.182145981544637,0.7022992639862212,1.0,-inf
WDR60,0,1.363833082126343,0.8504560026759275,1.0,-0.543485864744997
GAS6,1,26.84686581981295,2.134743981413941e-05,0.0005270972793614,1.0630097975258006
GAN,1,0.2038878114557578,0.995143731451355,1.0,-0.8845227825800641
RPL22L1,0,29.292169503067644,6.818547799085871e-06,0.0001852136067384,-0.5220641039166873
FNIP1,0,1.523478970176242,0.8224744831677113,1.0,-0.8845227825800641
ENSGALG00000017139,1,4.053270259103215,0.3988445067615444,1.0,-1.8105222011362874
EML1,0,2.21683226996786,0.6959488475141933,1.0,-1.0544477840223765
ENSGALG00000006723,0,47.66680279133126,1.1074432928250696e-09,5.150899036395672e-08,1.6602226180646906
JUN,1,0.8863486015744023,0.9265111139279676,1.0,0.852442811586142
FAM217B,0,1.30027263037334,0.8613292741594938,1.0,0.6680182404487148
IFT81,0,0.3783868009496641,0.9842078860832744,1.0,-2.4694852833012204
WDR41,1,1.888580441711937,0.7562424634318619,1.0,-1.6918777046376683
FRRS1,0,17.643486268689056,0.0014486191029027,0.0235547821610195,-0.8631491317874971
NHLH1,1,2.01966613750898,0.7321415565124063,1.0,-inf
RPS23,0,14.595727671314172,0.0056175159016324,0.0734315804134954,0.0162676134920368
CISH,0,5.389245497869074,0.2496377785764323,1.0,0.11547721741993588
ADAR,1,3.672172401390164,0.4521862179764255,1.0,0.6129768768907529
SMIM14,0,3.7709420310405513,0.4378920477645919,1.0,-inf
SUPT7L,1,1.0295292885758809,0.9052858147853138,1.0,-0.29956028185890765
JAZF1,1,3.898839205619643,0.4198695561143032,1.0,-1.4694852833012202
LCOR,1,1.500133167753991,0.8266178780376969,1.0,-0.4694852833012203
ENSGALG00000047524,1,2.4842435414336226,0.647459436237197,1.0,1.7004397181410922
NEPRO,1,6.068031306639151,0.1941249347866575,0.982911062210924,-0.8845227825800641
MANSC1,1,1.1711493478164847,0.8828254626117853,1.0,0.9634741239748862
ALOX5AP,1,0.2299370684132323,0.9938764755330202,1.0,3.1743709064735044
INTS6L,1,4.7420540896729255,0.3148025740090955,1.0,-0.20645087746742632
CHIA,1,0.131295729204699,0.9979372036702454,1.0,inf
HHEX,1,143.21583448534088,5.781767986704423e-30,1.0512305430371678e-27,1.1689384819341444
GNG10,1,4.000941634222141,0.4058784283754806,1.0,0.2106998980997678
CA3B,0,5.723957236403863,0.2207335478572932,1.0,-0.2138304078330239
SQLE,1,20.372517719746,0.0004215497644672,0.0081854323197514,1.219225142257765
PCBD1,1,2.452985643364716,0.653073760359529,1.0,0.6009040445901779
RGS18,1,3.438719476868494,0.4872571453192764,1.0,-1.04498745477331
MT-ND1,1,14.540358007449887,0.0057559403680454,0.0747524723122779,0.21352691063322488
DAB2,0,38.173517120691166,1.031896024464666e-07,3.752349179871513e-06,-0.944757889713434
RAB12,1,3.880487491792442,0.4224216634980327,1.0,0.6129768768907529
LRRK2,1,3.6884589730863873,0.4498067259412737,1.0,0.37851162325372983
BCL7B,0,2.7783009036017425,0.5955841391607853,1.0,-1.3250953739660456
IKZF5,1,1.817452099357388,0.7692878825922536,1.0,0.43740531230729823
KIF11,0,7.353776665371086,0.1183326763609982,0.7561193377699565,-0.4694852833012203
MANEA,1,2.355482439235529,0.6706867994848217,1.0,0.1825914132784729
KPNA1,1,0.7160599678576411,0.9493337316344002,1.0,-inf
RAB30,1,1.9893607902533663,0.7377158463565424,1.0,1.1154772174199359
EMB,1,40.74296072780299,3.0381771685783825e-08,1.1685296802224548e-06,2.082909354963505
SPATA2,1,2.676871193414596,0.6132678804916611,1.0,0.7004397181410922
FGD6,1,2.885222664155095,0.5772131632535081,1.0,0.11547721741993588
ACTG1,1,12.21598522893698,0.0158153744878653,0.1719062444333184,0.33111554518945274
FOXRED2,1,5.085885033796573,0.2785981339643558,1.0,-0.8845227825800641
ENSGALG00000011177,1,3.985668638591078,0.4079488630794092,1.0,2.9228321394775403
ENSGALG00000043736,0,2.027448166290634,0.7307102317125728,1.0,0.11547721741993588
LDB1,1,6.789553792475809,0.1474361424517591,0.8505316559125097,-0.8845227825800641
DCP1A,1,1.0548299199298752,0.9013711075136652,1.0,1.1154772174199359
C12orf66,0,0.980403687842852,0.9127527300637568,1.0,-0.07824731814176049
KMT5B,1,10.360384036686614,0.0347754821498696,0.3118877322858259,-0.9840584561309788
LIMD2,1,3.455992446538572,0.4846012613566126,1.0,inf
POT1,1,1.494598793730152,0.8275977906646454,1.0,-0.3584539709124763
DDB1,1,2.4007442099471508,0.6624927793421944,1.0,0.11547721741993588
PAQR7,1,2.200250767224091,0.698983365791018,1.0,inf
ENSGALG00000004646,1,4.948649010046851,0.2926071273693381,1.0,-0.4150374992788438
NFKBIA,0,10.132373680217365,0.0382559325988936,0.3341129484619528,-1.1382793748258473
RACGAP1,1,3.9008341209151793,0.4195928160008314,1.0,-0.4878638126160749
TIMP3,0,3.331335674119,0.5039827612745891,1.0,-0.21422822805914588
APBB1IP,0,11.104934451851928,0.0254096673893593,0.2466957998966922,-0.9342758177771638
ANXA2,1,0.9283738685245634,0.9204553004750888,1.0,0.11547721741993588
KDM1B,1,1.648600827522033,0.8000317735674087,1.0,-0.6918777046376683
ENSGALG00000049402,1,1.0192837077111876,0.906857988368508,1.0,-1.758991900496205
BCL2L11,1,0.8483911064354768,0.9318453393610014,1.0,-1.4694852833012202
CALM2,1,11.472168882872673,0.0217399080086211,0.217399080086211,0.5342825303861817
BG8,0,22.63534992758456,0.0001497355613519,0.0030873311618948,-1.3615699441343327
DGKE,0,2.1549943530990103,0.707276721071677,1.0,inf
NPC1,0,4.470627388636,0.3460445336661595,1.0,-1.8845227825800641
ENSGALG00000046912,1,1.648111534680762,0.800120208517086,1.0,-0.8845227825800641
CDC14A,0,5.546481561078123,0.2356738255969944,1.0,-1.1740293997750488
ANP32E,1,3.210330813878141,0.5232639604190016,1.0,0.22853988190657198
BCORL1,0,0.951085860865872,0.9171200310375558,1.0,-1.8845227825800641
RALGPS1,0,2.740812590029661,0.6020920598265634,1.0,-0.4694852833012203
BHLHE40,1,6.587601124090318,0.1593538130877685,0.886465736064919,0.852442811586142
ENSGALG00000040101,0,3.2284780510825644,0.5203435700263874,1.0,-0.9930472393582331
GATB,1,4.185157072864278,0.3815271304069954,1.0,-0.16463070177279926
CEP112,1,2.070388770456456,0.7228142178798205,1.0,0.38849571182635184
ENSGALG00000053215,0,3.965753552094234,0.4106604424261298,1.0,-0.29956028185890765
PLEKHM3,1,1.487350414671838,0.8288797956976908,1.0,-inf
DGLUCY,1,3.5122876736047712,0.4760124381184913,1.0,-1.2715459056893115
CEP76,1,1.8669092409743373,0.7602208781086356,1.0,1.1154772174199359
ZDHHC23,0,0.2676590236379733,0.9918051026256072,1.0,-2.8845227825800643
CLCN7,1,1.6787876870063114,0.7945671650775566,1.0,-1.0689473537174916
