,cluster,ktest,p-value,p-value_adjadj,log2fc
PNRC1,0,39.60963018806845,5.212450573303431e-08,9.477182860551692e-06,0.9754402609348024
RO60,1,1.184289291870518,0.8806784482399433,0.9688431773816758,-inf
ENSGALG00000051595,1,2.6109456651670166,0.6248853764594555,0.9080634362870956,-0.6338721012021025
CA6,1,0.8521024776172025,0.9313296473232032,0.9839721577635532,-0.27130202181739427
ENSGALG00000012080,1,0.7336703231382937,0.947112690824083,0.9850365999210432,-inf
PDCD4,0,20.156871951501657,0.0004650175264399,0.0291720478742812,0.5238369505305706
ITPKA,1,4.774619599891869,0.3112142295544484,0.8620892785441783,-inf
SLC48A1,0,3.6226680656905854,0.4594730831938126,0.8827532818324929,1.2822963079944267
ANKRD46,0,4.938506112540026,0.2936655503456168,0.8739863483232971,2.758445321576658
P3H4,1,5.735639385821797,0.2197798904369327,0.8585151970192684,-inf
THSD1,1,1.2446004661363774,0.8707022631079809,0.9650335548101048,-inf
HEBP1,0,3.160793549638464,0.5312866361161233,0.8936696991019736,2.9230760233494566
GZMA,1,11.424578066331032,0.0221847757413033,0.4225671569772057,-2.5766472325091527
ENSGALG00000026294,1,9.25965100412236,0.0549271754035219,0.6323749664923999,-inf
APLP2,0,6.970722014889108,0.1374435456894466,0.8037634250844831,0.41554009292297567
NMRK2,1,4.264557407085727,0.3713842850969945,0.8616804758630964,-1.0735716547152154
ENSGALG00000049131,1,2.133116380546113,0.7112909810558634,0.929792132099168,
SH3TC1,1,0.9864416155817376,0.9118448675047336,0.9785336317519128,-inf
ENSGALG00000043329,1,8.156218977323812,0.0860204307367332,0.7234757991940739,-0.6931750074023346
KIF4B,0,7.919321909372068,0.0945786446377143,0.7506241637913834,0.41631365596611414
ARRDC3,1,4.732011859451699,0.3159159529954737,0.8660843657427038,-0.4639470997597903
BUB1B,0,2.260345633662148,0.6879977538971462,0.9284720025602512,0.8875252707415875
FNDC3B,1,5.505599970822056,0.2392376759237284,0.8712232961177447,-inf
UBE2C,1,1.8533708631629164,0.7627047377350378,0.934290055381438,-0.17360534793026083
NCMAP,1,3.868879560270048,0.4240418097685772,0.8716172862663457,-inf
ENSGALG00000044768,1,3.951040440451423,0.4126723540085649,0.8651835022294434,-inf
DEUP1,1,1.701495746855142,0.790445901780313,0.9434861072739004,1.53605290024021
RPL4,1,2.4702941920620214,0.6499628605422357,0.9167318202288232,-0.09118940397351047
KDM2A,1,1.915315265454472,0.7513310143755179,0.93507282436281,-inf
TMSB4X,0,12.111910260145224,0.0165381876276036,0.3634766511561231,0.16821313362516402
RBM38,0,2.3780210490417484,0.6666028097445726,0.9207221129068682,0.9954845188775071
C3,1,1.094255203539432,0.8951826080189685,0.968812346340875,-1.0489096004809464
SLC4A4,1,3.2981411869816326,0.509226824268921,0.8903279363654781,-inf
TTC28,1,1.8563287274636529,0.7621621731535184,0.9348373671149404,-0.7858751946471527
UBE2H,1,5.750679809772041,0.2185574153382731,0.8587717695020554,-0.6636194445961549
ENSGALG00000016651,1,3.434564346794253,0.4878974719917928,0.895247520011134,-inf
MGST2,0,2.5244973433737803,0.6402546023255835,0.910852912597548,1.313660478903762
ENSGALG00000033705,1,3.8331492231696647,0.4290573173407421,0.8702988181353795,-0.3795549124694178
THADA,0,4.158653897142819,0.3849599798046618,0.8564181975632075,-0.27130202181739427
ENSGALG00000044661,0,6.187577569103152,0.1855709685888159,0.8309457374033552,2.758445321576658
E2F7,1,1.647040894112764,0.8003137003243018,0.9439461439937844,-inf
UGP2,1,6.9959262943248905,0.1361036587581044,0.8066669860107888,0.5745270480548456
