,cluster,ktest,p-value,p-value_adjadj,log2fc
ATP1B1,1,5.611600874094051,0.230092447923627,0.5953232805268487,-2.0308793128839717
LY6E,1,32.3276720448605,1.6396440064611655e-06,0.00025225292407094857,-2.4749397133933284
CSTA,0,11.7695349251699,0.0191499321685855,0.22934050501300002,-0.16969232745730856
ENSGALG00000043758,1,3.990431041940524,0.4073024163523324,0.717713508990894,-0.24297675349254025
HINT2,1,15.343087046173562,0.0040400560320119,0.10359118030799745,-0.6974372299795687
CD200R1,1,7.344798062777075,0.1187510041154521,0.45673463121327734,-0.2844533894686993
RPLP0,0,18.27826284885863,0.0010887455813411,0.046329599206004254,0.4078954300348242
ENSGALG00000037441,0,24.357251925606104,6.77267255971259e-05,0.00436946616755651,0.33824775304000243
C11H16orf70,1,14.65672109748467,0.0054688117045195,0.12019366383559339,-0.9434164716336327
CDC20,1,3.0556973844423894,0.5485482310553798,0.7945902008691508,-0.1480341912421045
CCNB1,1,4.911574007354049,0.2964914831685377,0.6566810258439373,-0.5792601413569727
HIST1H103,1,6.403251948011955,0.1709892847084345,0.5313924334908323,-1.1179142028657691
ENSGALG00000040725,1,2.2438234962312444,0.6910146199272903,0.8640362550367553,
TEC,1,2.9061424843023484,0.5736530921578209,0.8039987276213327,-inf
MT-ATP8,1,5.237310572140216,0.2638029655293161,0.6243857172291506,-0.4959574946624115
RRM2,1,4.17101257161256,0.383356263666695,0.7062489894548538,-0.8524428115861422
ALAS1,0,10.13434727012326,0.0382244174648999,0.314323307829368,0.08880386349433567
DPYSL3,1,6.014893428695024,0.1980387806858031,0.5618121437895124,-inf
CHAC1,1,2.473670917660497,0.6493565474347918,0.8507709076909644,-inf
TARP,1,5.256685225823233,0.2619591641571026,0.6229706638694472,-inf
RPLP2,0,13.614680119565463,0.0086320286216043,0.15047049485970435,-0.011125277111903278
PPP1R14B,1,1.4132447575746772,0.8418897776857299,0.9318093831607415,-inf
CLCN5,1,3.7389884129782978,0.4424807019393996,0.7386990015682797,-1.4288432988038742
ARAP2,1,0.7290356520923198,0.9477005512778488,0.9785240591407836,-inf
RPS26,0,16.082899627416865,0.0029099182978274,0.08517376430970724,0.3201624501684631
LPAR3,1,3.745156269483103,0.4415923076612601,0.7390666237008537,-inf
RFESD,0,5.681801722460047,0.2242051220147272,0.5868622225321367,0.1182758507726095
ALG10,1,5.678551010653319,0.2244748001185423,0.5862266486955989,-inf
AvBD14,0,3.996542763074655,0.4064739380474498,0.717517984196734,1.2085866218114174
MAMLD1,0,2.771564444683424,0.5967510967165682,0.8185886100364448,3.9634741239748865
ENSGALG00000050194,1,2.028196308109355,0.7305726319087927,0.8869138075847981,1.641546029087524
DIPK1A,1,4.499136326864949,0.342649901399426,0.6805936595379789,-inf
TOP2A,1,2.860001525808996,0.5815204199774635,0.8084361429503285,-0.4288432988038743
ENSGALG00000032052,0,12.48939247147163,0.0140599269489683,0.1939300268823214,0.22732318439300345
ENSGALG00000011164,0,0.7429001589002514,0.9459349767565712,0.9787571548373293,0.056583528366367514
HMGB2,0,3.0433851645325607,0.5505914325642536,0.7946482947801128,-0.05855218235511297
CD83,1,10.868249093264993,0.0280853059194647,0.27005101845639135,
