,cluster,ktest,p-value,p-value_adjadj,log2fc
GSN,1,7.3763433403265,0.11728727643488465,0.180274887853619,-0.23977010963589465
HMGCS1,1,25.293127760612283,4.392283908134489e-05,0.00022784972773447662,-1.1760566683121445
HRAS1,1,9.064194700020213,0.059514795186358244,0.10510059575463264,-0.7378314202657553
HSD17B7,1,10.334998313474799,0.03514736162341796,0.06630070488053842,-1.129257556477717
HSP90AA1,0,11.503963743695339,0.021447529835699176,0.04450362440907579,-0.44786685584186386
HYAL1,2,14.783420401683523,0.005172154929271824,0.014803064107915912,0.9679109951096466
LCP1,1,45.03975054896818,3.901013466269624e-09,4.047301471254735e-08,-1.280757700096008
LDHA,1,42.29944334872603,1.4459752400264154e-08,1.3335104991354722e-07,-1.3666071056995233
MAPK12,2,3.6382896856997577,0.45716484082328657,0.5420668826904684,-0.015838159146631337
MFSD2B,2,1.2597050114977704,0.868174122661556,0.9260737410462334,3.438354499144444
MID2,1,45.37979445233735,3.314866298874621e-09,4.211152616830784e-08,-1.6871628208796028
MKNK2,2,14.037874473523402,0.007175151964901425,0.018610550408963072,1.225471665178213
MTFR1,0,8.617605499926833,0.07140149932206369,0.11852648887462573,0.009161635593166838
MVD,1,11.062310952164996,0.025872578932933613,0.05112914408174976,-0.6185469446096696
MYO1G,1,19.575088943907435,0.0006056839194657857,0.002096317080106929,-0.2656815483792727
NCOA4,2,7.214862352543184,0.1249601111824215,0.18857616778438152,0.7387170506220904
NSDHL,1,127.4798955489027,1.3466810516885504e-26,1.1177452729014968e-24,-4.440990420771106
PDLIM7,1,15.28453748047253,0.004146031753316334,0.012290022697330562,-0.8432931839417904
PIK3CG,0,5.776621917359458,0.2164629027306888,0.30451560892622326,0.187473230340937
PLAG1,2,16.1002913759947,0.0028874981833021994,0.00887638330422528,1.307810590127277
PLS1,0,1.1165928351247134,0.8916307111873487,0.9238274848215409,0.4154229898511344
PLS3,0,0.3166264304143206,0.9887157569417783,0.9887157569417782,0.21105030444735334
PPP1R15B,0,18.427196387307813,0.0010180378253752613,0.0032498899810056415,-0.6288117810433252
PTPRC,1,84.69103846331356,1.7640824282658224e-17,7.320942077303163e-16,-3.8654689645042755
RBM38,2,12.125796776311555,0.016439917882772874,0.03687873471000402,1.0989981131629913
REXO2,0,22.356688365536254,0.00017017472147768224,0.0007062250941323814,-0.30298104701694784
RFFL,2,7.394101623788196,0.11647064791348638,0.180274887853619,0.5836986579115023
RPL22L1,2,10.884346967421626,0.027895008776361353,0.05384385414972075,0.9196375116957252
RSFR,1,18.651549862525737,0.0009200047348513889,0.003054415719706611,-2.626754596106475
RUNX2,1,37.67524615352675,1.307416253801661e-07,9.042962422128155e-07,-1.2445515465085093
sca2,1,69.70943534379506,2.61417558293878e-14,6.006433770627701e-13,-1.440108707247343
SCD,1,35.486469983031,3.690247563947291e-07,2.356081136981732e-06,-1.0977684540079367
SERPINI1,0,4.213930167281087,0.377827063786841,0.4611712690339383,-0.5185983157075131
SLC25A37,2,47.627939676544344,1.1282895271898853e-09,1.8729606151352095e-08,1.5805646047083528
SLC6A9,2,3.3859368921069986,0.4954324064668154,0.5791674610809251,0.5995378389460939
SLC9A3R2,2,4.309531747187408,0.36573304812727964,0.45307228350095835,0.6004730806082604
SMPD1,0,2.931558101927626,0.5693435500641935,0.6473358171962748,-0.18811661415721406
SNX22,2,13.876391039651487,0.007700195699694221,0.0193671588810491,1.42996274212377
SNX27,0,2.5728342430341824,0.6316428818320082,0.7084643134061713,0.16844202646623138
SQLE,1,38.474088512248784,8.945506031585184e-08,6.749790914741548e-07,-1.3460728810098255
SQSTM1,0,1.2470911702447314,0.8702861662844121,0.9238895662081488,0.39999927918013106
STARD4,1,11.515487924025955,0.021342500597382574,0.04450362440907579,-0.4468154052763518
STX12,2,5.362815033831965,0.25205389118180027,0.3429585732473676,0.6286250624119235
SULF2,1,19.573342502570004,0.0006061639749706781,0.002096317080106929,-0.560543907807426
SULT1E1,0,2.3294057851884813,0.6754205314019655,0.7376303171889886,0.44145329709168263
TADA2L,0,2.394022550065148,0.6637077581673794,0.7345032523718998,0.07461659142735466
TBC1D7,2,13.059780666487937,0.01098735892639833,0.026055736882601755,1.0593826657868948
TNFRSF21,0,14.594726902976628,0.00561998859972966,0.015548635125918727,-2.3991717131251513
TPP1,0,1.0535734779996433,0.901566581572829,0.9238274848215409,0.20319443794473493
TTYH2,2,11.718499144953457,0.019572073924863004,0.04274952988851657,0.7858559917492541
UCK1,2,10.245545662316928,0.03648851372972785,0.06730103643483136,0.003860796009713243
VDAC3,0,11.111359746685638,0.025340584369089446,0.05112914408174976,-0.046641323463645
WDR91,0,4.747021985687679,0.3142529785809371,0.403297027103268,0.3596768511061587
XPNPEP1,0,6.104384355163045,0.1914872285010035,0.2838114279568445,-0.1105777860875427
