,cluster,ktest,p-value,p-value_adjadj,log2fc
MT-ATP8,1,0.4086802653005079,0.9817600748343692,0.9941874175537916,-0.1051767550953542
RRM2,1,3.2462146568211785,0.5174989875996746,0.8086627894984943,-0.7539386727699199
ALAS1,0,13.315778138270366,0.0098316087425105,0.2424163265796829,0.36901124528532797
DPYSL3,1,6.419202690476992,0.1699529925857903,0.6127232028307468,-inf
CHAC1,1,3.866907075570056,0.4243175662799288,0.7737446087746114,-inf
TARP,1,2.147045201343428,0.708734920570526,0.8885919843521732,
RPLP2,0,19.746354369705536,0.0005603896362759,0.046699136356325,-0.06647320224781943
PPP1R14B,1,4.033561081239909,0.4014829051276869,0.7666744375280998,-inf
CLCN5,1,4.301092180060508,0.3667883536598844,0.7531588370839515,-1.9322759140284325
ARAP2,1,1.2872718944834811,0.8635313136525911,0.9452554076595344,-inf
RPS26,0,6.871623332795335,0.1428298733913132,0.5818638281052175,0.12387721227633805
LPAR3,1,2.727502838473209,0.6044106198574324,0.8465134731896812,
RFESD,0,17.130155652871487,0.0018235701344787,0.1072688314399235,0.7909705784307973
ALG10,1,9.828895852950389,0.0434106807512804,0.4057072967409383,-inf
AvBD14,0,3.901944394520655,0.4194388540537997,0.7739953584419986,inf
MAMLD1,0,0.4220232151690129,0.9806344116512712,0.9940541425760478,1.7570232465074598
ENSGALG00000050194,1,1.3704276346455528,0.8493182016969505,0.9415944586440692,4.078951341394823
DIPK1A,1,4.388340488432953,0.3559934687213976,0.7462965801173779,-inf
TOP2A,1,1.5475380424826493,0.8181886479009634,0.9318777310944912,-0.4312802842497073
ENSGALG00000032052,0,8.187779875728697,0.0849367711799433,0.4845569027256599,0.0941562130061546
ENSGALG00000011164,0,1.8822734813213056,0.7574005855629901,0.912530825979506,2.493988840673666
HMGB2,0,0.8500497829584159,0.9316150275423476,0.9769307434973492,-0.20815719941782967
CD83,1,10.66984248281726,0.0305361558418202,0.3550715795560488,-inf
CDKN2A,0,1.5986573717283192,0.8090334278424274,0.9311934589936138,0.8839353589896791
ENSGALG00000040833,1,0.7829876921363647,0.9407141420195668,0.9788908865968436,-0.40060847874342354
SLC20A1,1,5.014858065573689,0.2857763597444132,0.7117364856735501,-inf
TUBA3E,1,1.1047186777551583,0.8935228142487672,0.957687903803609,-0.2699438010928097
PABPC1L,1,3.945091916180601,0.4134878503003331,0.7707136072699592,-inf
LCP1,1,2.7162269380916744,0.6063781078089394,0.8475202191189664,-1.0758667676572822
ENSGALG00000051178,1,3.7386715984251633,0.4425263691232618,0.7786467852773341,0.49398884067366594
TANK,1,2.3043215393485674,0.6799823594950906,0.8757016864070709,1.2715964193372178
HSPA8,1,8.460877450168859,0.0760820006616332,0.4640683481535103,-0.3574886346162459
ENSGALG00000030007,1,0.4150633139430482,0.9812251512069204,0.9941490893687136,-inf
ENSGALG00000001136,0,4.150250427875614,0.3860533936641591,0.7629182097338804,-0.5934740005766737
RNF138,1,1.3514807986946908,0.8525824983270461,0.9417960888822404,-inf
SLC4A1,0,4.16926281053967,0.3835830073831261,0.7641095764604107,-0.481763613079657
PACS2,1,2.5580605858673224,0.6342701884662083,0.8594446998187104,-inf
ENSGALG00000031149,0,1.9465229464460243,0.7455942487292433,0.90646748025695,-0.5141850907720347
YIPF6,0,1.1233475673591835,0.8905503831578703,0.958096162622776,inf
STK26,1,10.271726971983274,0.0360909668679335,0.3792231762991602,-0.0775531442851689
CYP3A4,0,7.796122088962571,0.0993385443238655,0.5094284324300795,2.078951341394822
TRAF3,1,0.4302807104845761,0.9799235050812248,0.9938372262487066,
ENSGALG00000051895,1,3.419262031060972,0.4902604264369704,0.7984604353517538,-inf
LYVE1,1,1.674901587589492,0.7952715733711565,0.924329962229658,-1.2873708728509938
REEP1,0,2.4952786604905253,0.6454814210521795,0.8641430757709417,1.6195197227575246
LGALS2,1,7.225941444268503,0.1244192131081717,0.5487305150957326,
CHN1,1,1.7858354403237928,0.7750728033823491,0.9174875645080552,-0.6809368418270131
C15orf48,1,0.387141945382271,0.9835160306962456,0.9944550360932716,-0.6759361607686466
HSP90AA1,1,1.888233284570436,0.7563062162433439,0.9117615626803424,-0.5887097300130415
